VALUE,COUNT,FSTTYP_W,LC16_EVT_2,FORTYPCD,FORTYPNAME,FILTER,KB COMMENT,FLDTYPCD,FLDTYPNAME,EVT_NAME,EVT_LF,SAF_SRM
2558,749,703,9133,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Mediterranean California Serpentine Foothill and Lower Montane Riparian Woodland and Seep,Tree,SRM 203: Riparian Woodland
2589,4,703,7058,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Tree,SAF 218: Lodgepole Pine
2700,1160,703,7021,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,Tree,SAF 231: Port Orford-Cedar
2736,4475,703,7028,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Tree,SAF 211: White Fir
2793,4663,703,9179,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,North-Central Interior Floodplain Forest,Tree,SAF 61: River Birch-Sycamore
2807,175,703,7037,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,Tree,SAF 230: Douglas-Fir-Western Hemlock
2826,29,703,7260,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Mediterranean California Lower Montane Black Oak Forest and Woodland,Tree,SAF 246: California Black Oak
2845,129,703,7043,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Mediterranean California Mixed Evergreen Forest,Tree,SAF 234: Douglas-Fir-Tanoak-Pacific Madrone
3000,18,703,7022,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,Tree,SAF 248: Knobcone Pine
3057,107,703,7061,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Tree,SAF 217: Aspen
3143,1,703,7032,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Mediterranean California Red Fir Forest,Tree,SAF 207: Red Fir
3412,270438,703,9028,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Western Great Plains Riparian Woodland,Tree,LF 42: Great Plains Riparian
3460,1477,703,7052,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Tree,SAF 211: White Fir
3464,16355,703,7012,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Rocky Mountain Bigtooth Maple Ravine Woodland,Tree,SRM 418: Bigtooth Maple
3512,976,703,7020,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Tree,SAF 209: Bristlecone Pine
3577,2144,703,7016,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Colorado Plateau Pinyon-Juniper Woodland,Tree,SRM 504: Juniper-Pinyon Pine Woodland
3591,2,703,7179,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Tree,SAF 237: Interior Ponderosa Pine
3655,72,703,7055,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
3702,302,703,7112,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,California Central Valley Mixed Oak Savanna,Tree,SRM 201: Blue Oak Woodland
3709,168277,703,9026,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Western Great Plains Floodplain Forest and Woodland,Tree,LF 42: Great Plains Riparian
3720,75910,703,7151,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,California Central Valley Riparian Woodland,Tree,SRM 203: Riparian Woodland
3785,2397,703,7033,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Mediterranean California Subalpine Woodland,Tree,SAF 256: California Mixed Subalpine
3881,4915,703,9302,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Californian Ruderal Forest,Tree,LF 53: Ruderal Forest
4012,16365,703,7054,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Southern Rocky Mountain Ponderosa Pine Woodland,Tree,SAF 237: Interior Ponderosa Pine
4075,5666,703,7051,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Tree,SAF 210: Interior Douglas-Fir
4090,2,703,7034,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Mediterranean California Mesic Serpentine Woodland,Tree,SAF 248: Knobcone Pine
4095,518,703,7113,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,California Coastal Live Oak Woodland and Savanna,Tree,SAF 255: California Coast Live Oak
4149,36,703,7177,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,California Coastal Closed-Cone Conifer Forest and Woodland,Tree,SAF 248: Knobcone Pine
4162,17,703,7015,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,California Coastal Redwood Forest,Tree,SAF 232: Redwood
4183,45223,703,7014,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Central and Southern California Mixed Evergreen Woodland,Tree,SAF 249: Canyon Live Oak
4258,75,703,7044,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Northern California Mesic Subalpine Woodland,Tree,SAF 205: Mountain Hemlock
4318,8,703,7117,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Southern Rocky Mountain Ponderosa Pine Savanna,Tree,SAF 237: Interior Ponderosa Pine
4364,40220,703,9034,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,North American Warm Desert Riparian Woodland,Tree,SRM 203: Riparian Woodland
4370,90005,703,9035,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,North American Warm Desert Lower Montane Riparian Woodland,Tree,SRM 203: Riparian Woodland
4383,788,703,9154,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,North American Warm Desert Wash Woodland,Tree,SRM 203: Riparian Woodland
4447,9903,703,9152,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,North American Warm Desert Riparian Mesquite Bosque Woodland,Tree,SRM 203: Riparian Woodland
4517,594,703,7118,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Southern California Oak Woodland and Savanna,Tree,SAF 255: California Coast Live Oak
4541,2,703,7114,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,California Lower Montane Foothill Pine Woodland and Savanna,Tree,SAF 250: Blue Oak-Digger Pine
4756,60,703,7024,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Madrean Lower Montane Pine-Oak Forest and Woodland,Tree,SAF 241: Western Live Oak
4760,78,703,7023,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Madrean Encinal,Tree,SAF 241: Western Live Oak
4784,28,703,7059,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Southern Rocky Mountain Pinyon-Juniper Woodland,Tree,SRM 504: Juniper-Pinyon Pine Woodland
4820,227,703,7025,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Madrean Pinyon-Juniper Woodland,Tree,SRM 504: Juniper-Pinyon Pine Woodland
4821,321,703,7116,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Madrean Juniper Savanna,Tree,SRM 735: Sideoats Grama-Sumac-Juniper
4852,3,703,7119,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Southern Rocky Mountain Juniper Woodland and Savanna,Tree,SRM 504: Juniper-Pinyon Pine Woodland
4863,3,703,7026,703,Cottonwood,Wet,,706,Sugarberry / hackberry / elm / green ash,Madrean Upper Montane Conifer-Oak Forest and Woodland,Tree,SAF 241: Western Live Oak
58,47902,709,7037,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,Tree,SAF 230: Douglas-Fir-Western Hemlock
59,79636,709,7039,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,Tree,SAF 230: Douglas-Fir-Western Hemlock
397,2373,709,9022,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Rocky Mountain Subalpine-Montane Riparian Woodland,Tree,SRM 422: Riparian
579,491,709,9170,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North Pacific Lowland Mixed Hardwood-Conifer Forest,Tree,SAF 229: Pacific Douglas-Fir
611,2088,709,7158,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North Pacific Montane Riparian Woodland,Tree,SAF 222: Black Cottonwood-Willow
711,578,709,7036,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North Pacific Seasonal Sitka Spruce Forest,Tree,SAF 223: Sitka Spruce
952,1829,709,9012,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Northern Rocky Mountain Lower Montane Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
1506,153,709,7055,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
1507,5,709,7166,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,SAF 210: Interior Douglas-Fir
1928,18,709,7156,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North Pacific Lowland Riparian Forest,Tree,SAF 222: Black Cottonwood-Willow
2454,1,709,9002,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Columbia Basin Foothill Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
2916,2556,709,9129,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Mediterranean California Foothill and Lower Montane Riparian Woodland,Tree,SRM 203: Riparian Woodland
3009,677,709,7013,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Western Great Plains Dry Bur Oak Forest and Woodland,Tree,SAF 236: Bur Oak
3041,1,709,7030,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Mediterranean California Lower Montane Conifer Forest and Woodland,Tree,SAF 246: California Black Oak
3439,582,709,9028,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Western Great Plains Riparian Woodland,Tree,LF 42: Great Plains Riparian
3440,6809,709,9179,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North-Central Interior Floodplain Forest,Tree,SAF 61: River Birch-Sycamore
3475,5388,709,9019,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Rocky Mountain Lower Montane-Foothill Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
3736,3,709,7032,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Mediterranean California Red Fir Forest,Tree,SAF 207: Red Fir
3776,177,709,7012,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Rocky Mountain Bigtooth Maple Ravine Woodland,Tree,SRM 418: Bigtooth Maple
3797,1411,709,7031,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,California Montane Jeffrey Pine-(Ponderosa Pine) Woodland,Tree,SAF 247: Jeffrey Pine
3922,304,709,7011,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Rocky Mountain Aspen Forest and Woodland,Tree,SAF 217: Aspen
4004,11593,709,7051,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Tree,SAF 210: Interior Douglas-Fir
4078,80,709,7061,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Tree,SAF 217: Aspen
4184,217,709,7052,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Tree,SAF 211: White Fir
4185,1,709,7016,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Colorado Plateau Pinyon-Juniper Woodland,Tree,SRM 504: Juniper-Pinyon Pine Woodland
4223,16593,709,7054,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Southern Rocky Mountain Ponderosa Pine Woodland,Tree,SAF 237: Interior Ponderosa Pine
4342,5,709,7028,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Tree,SAF 211: White Fir
4353,2,709,7044,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Northern California Mesic Subalpine Woodland,Tree,SAF 205: Mountain Hemlock
4361,14,709,7033,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Mediterranean California Subalpine Woodland,Tree,SAF 256: California Mixed Subalpine
4389,11,709,7113,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,California Coastal Live Oak Woodland and Savanna,Tree,SAF 255: California Coast Live Oak
4401,8136,709,9035,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North American Warm Desert Lower Montane Riparian Woodland,Tree,SRM 203: Riparian Woodland
4450,3,709,9133,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Mediterranean California Serpentine Foothill and Lower Montane Riparian Woodland and Seep,Tree,SRM 203: Riparian Woodland
4467,324,709,9034,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North American Warm Desert Riparian Woodland,Tree,SRM 203: Riparian Woodland
4502,1,709,7112,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,California Central Valley Mixed Oak Savanna,Tree,SRM 201: Blue Oak Woodland
4555,11,709,7014,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Central and Southern California Mixed Evergreen Woodland,Tree,SAF 249: Canyon Live Oak
4568,15,709,7118,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Southern California Oak Woodland and Savanna,Tree,SAF 255: California Coast Live Oak
4719,56,709,7024,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Madrean Lower Montane Pine-Oak Forest and Woodland,Tree,SAF 241: Western Live Oak
4720,33,709,7026,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Madrean Upper Montane Conifer-Oak Forest and Woodland,Tree,SAF 241: Western Live Oak
4793,1,709,7027,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Tree,SAF 243: Sierra Nevada Mixed Conifer
4798,5,709,7029,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,Mediterranean California Mixed Oak Woodland,Tree,SAF 246: California Black Oak
4801,54,709,9152,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North American Warm Desert Riparian Mesquite Bosque Woodland,Tree,SRM 203: Riparian Woodland
4933,2,709,9154,709,Cottonwood / willow,Wet,,607,Baldcypress / water tupelo,North American Warm Desert Wash Woodland,Tree,SRM 203: Riparian Woodland
132,5521,517,7158,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,North Pacific Montane Riparian Woodland,Tree,SAF 222: Black Cottonwood-Willow
385,11848,517,9022,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Rocky Mountain Subalpine-Montane Riparian Woodland,Tree,SRM 422: Riparian
437,5521,517,9002,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Columbia Basin Foothill Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
524,2786,517,7156,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,North Pacific Lowland Riparian Forest,Tree,SAF 222: Black Cottonwood-Willow
606,9794,517,7045,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,SAF 210: Interior Douglas-Fir
616,813,517,7165,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Northern Rocky Mountain Foothill Conifer Wooded Steppe,Tree,SRM 109: Ponderosa Pine-Shrubland
622,38652,517,9012,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Northern Rocky Mountain Lower Montane Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
626,11112,517,7063,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,North Pacific Broadleaf Landslide Forest,Tree,SAF 221: Red Alder
694,22543,517,7050,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Rocky Mountain Lodgepole Pine Forest,Tree,SAF 218: Lodgepole Pine
696,101,517,7174,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Tree,SAF 226: Coastal True Fir-Hemlock
749,255,517,7041,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,North Pacific Mountain Hemlock Forest,Tree,SAF 205: Mountain Hemlock
750,2855,517,7056,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
784,18,517,7010,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Northern Rocky Mountain Western Larch Savanna,Tree,SAF 212: Western Larch
792,7851,517,7047,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Tree,SAF 213: Grand Fir
833,1916,517,7053,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Tree,SAF 237: Interior Ponderosa Pine
834,1789,517,7055,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
845,177,517,7018,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,Tree,SAF 213: Grand Fir
916,31,517,7046,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Northern Rocky Mountain Subalpine Woodland and Parkland,Tree,SAF 208: Whitebark Pine
949,43,517,7042,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,North Pacific Mesic Western Hemlock-Silver Fir Forest,Tree,SAF 226: Coastal True Fir-Hemlock
1001,12479,517,7011,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Rocky Mountain Aspen Forest and Woodland,Tree,SAF 217: Aspen
1041,89143,517,9015,517,Elm / ash / black locust,Wet,,706,Sugarberry / hackberry / elm / green ash,Northwestern Great Plains Riparian Forest,Tree,LF 42: Great Plains Riparian
